,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
2263,JUNGLE,SqfnD-vP44mjlMQw_5v8odJAb4Pjq-fqRopH3BPClzurU6Y,121,13,7,8,6,1,24040,36249,0,32692,14767,17,0,33,11,1412,3142,3026,3117,0,3147,3340,Khazix
2311,JUNGLE,ZRRH8Aq7o54e8j0aNG9-P9_-GMMUamnSj4oY1gDH8jZd1u0,20,1,9,6,0,1,7631,17366,0,39863,9226,14,7,19,21,1028,1011,1028,3742,1413,3047,3364,Nunu
2316,JUNGLE,5NCBdMFho2dij664HNwIi5DChiJpwRELq9FDGYc6kSc7vNM,48,3,6,8,0,1,11977,3713,0,38106,9572,13,3,29,23,1413,3065,2421,3047,1057,1031,3364,Trundle
2335,JUNGLE,0RWhWcyWxgx4ofxGVkq3YSIlSmEcMcnfHY5-X72BSUkY8_Q,35,2,6,5,0,1,10797,5256,0,24851,8255,13,0,20,17,1041,3077,3101,3006,3147,3057,3340,Shaco
2348,JUNGLE,Du-_5GykWN78oKqCHXJIjUvtJauAbCpNvhLguabwXkhYk_M,121,9,2,10,8,2,12141,40581,3999,23604,12638,15,5,28,4,3053,3071,1412,1038,2421,3047,3364,Khazix
2357,JUNGLE,o7Xp7sIbXWlX8y0VvHfwo-Wyogfs5DVRRf8KpQ2paQxm8bA,120,5,10,11,3,1,13452,4414,161,35855,9983,13,4,28,25,1413,3025,3047,3071,0,0,3364,Hecarim
2359,JUNGLE,4Kus1cP7GUFJJMRU6nnniivDn0QwS8uaN9-JZ1F_v6KK7Q,76,3,5,12,2,1,14753,19494,0,20327,10248,14,0,16,3,1414,2031,3047,3025,3191,3108,3340,Nidalee
2371,JUNGLE,PvL9uQyVFThclojJgceoke7mewtDRpHqBh04DJELy8xkuMc,121,7,3,11,5,1,15011,24416,1113,24424,12220,15,9,32,11,0,3147,1400,0,3117,3142,3364,Khazix
2409,JUNGLE,UwcB98DInbwFlUk1ARkg9KKQrJZaGMVIo65CJyvQ2HQLeA,120,7,13,9,2,1,19724,16376,1568,48864,13678,16,1,20,21,1400,3194,3111,3053,3078,0,3364,Hecarim
2424,JUNGLE,qFUiaTe8_R98hB1pz3XvEHIPQ_GrNCuk080jLNJH7kEWgu9Xikpq-BjD,141,4,1,4,3,1,7002,22478,1496,19243,8724,13,2,12,7,0,2031,3071,3047,1400,0,3364,Kayn
2430,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,113,9,2,20,4,2,22800,27100,4364,52778,15171,16,3,47,37,3075,3193,3067,3047,1401,3083,3364,Sejuani
2435,JUNGLE,nlzt0byfZ3AOqP62nrQuiTCShrvsrqj1CnBJL-eoeOXMnu38nhARgcJq,64,6,4,10,3,1,14106,18360,762,20787,9634,13,7,30,13,2055,3071,3077,1400,3111,2421,3340,LeeSin
2436,JUNGLE,nlzt0byfZ3AOqP62nrQuiTCShrvsrqj1CnBJL-eoeOXMnu38nhARgcJq,79,4,2,4,2,1,8862,27474,405,20026,10264,14,1,33,15,3020,1402,3157,3916,1082,1026,3364,Gragas
2439,JUNGLE,CK5xqwbuJ_ZfCRhrWRI9321Yu_xYq-IrkNKrCDVKgQ_A7js,64,10,5,12,4,1,19483,28651,4754,25029,13349,15,2,29,22,1412,3077,2421,3071,3111,3156,3340,LeeSin
2441,JUNGLE,sLZ3DiiXnQA2J1k5IeysII_PVJjxcezCvX0AR-CagpudnQ,113,5,3,20,3,1,18145,17389,561,36040,13878,17,11,48,36,3050,3193,1033,3047,1413,3083,3364,Sejuani
2443,JUNGLE,JoY3-NoHF8mEBUgTtHP5GIDV2jKWdJCfVEjYLfTrKpDqE7v7L_9h_Xw_,141,13,0,3,13,4,20165,31139,1495,23857,12936,15,6,40,6,1400,3814,3035,0,3147,3117,3363,Kayn
2451,JUNGLE,Rq6iYSTUK5PR4mHQIIlU67W4hSUbD6-bmdtATZ8YeXE5tw,113,5,2,11,2,2,13215,19081,1374,25647,9921,13,5,22,31,1033,1413,2055,1033,3111,3083,3364,Sejuani
2456,JUNGLE,bGBzC4ve9KFKulACYWph0YYwho8QeXtTepfNMW91URDdKqQ,517,3,4,6,0,1,8289,8087,0,15587,8011,11,4,28,15,3152,2031,1028,1026,1402,3111,3364,Sylas
2478,JUNGLE,yEuxlZwKvSdfGxhwUA2oaLqkhE8LhftQ51kcMWuOFWSz2A,120,2,1,11,2,1,10516,29594,2840,29394,11616,16,6,30,17,3047,3078,2055,1401,3742,0,3364,Hecarim
2482,JUNGLE,w13Xvt2sUbE_f_BryowNKa1iTvlzlvmXqlUCjqAVRg5dsds,64,16,10,22,4,2,36346,22764,1387,58694,16872,17,4,23,34,3026,3053,3156,3047,3380,1412,3340,LeeSin
2484,JUNGLE,OPxRceB7-5f6S-H959PgreZOLJi21R4JnX6Z5mqDCUcf-A,113,2,8,4,0,1,10169,6148,0,27204,7282,11,2,19,21,2055,2031,3047,3083,1401,0,3340,Sejuani
2488,JUNGLE,YHrikQUy1_eWL7SIL06cvqKgYMuBhuQ8noxouqPvaISEiw,113,2,4,15,2,1,9459,28014,1643,35922,10059,15,7,29,23,2031,3083,0,1401,3111,3076,3364,Sejuani
2527,JUNGLE,qFFlGnaC4nuPY75pO0-l17F1Vk6cInfy48E-JNRykVGqOw,121,3,5,6,2,1,7019,18801,168,21629,8834,12,1,16,3,1400,1036,1036,3147,3134,3117,3364,Khazix
2549,JUNGLE,lktDmFeSeL6FEj3VJmZilaEsiy4x2fvaurArBMIRa0M1Qko,35,6,6,7,2,1,14895,5049,1744,26710,11278,14,2,31,14,3117,3077,3147,3078,3134,1041,3364,Shaco
2570,JUNGLE,fXgTxWqbm3CGYibXJiab-OJc7sb3Tj825tabxdlTy7S_tVU,113,5,5,15,4,1,14151,22193,1296,35641,12666,16,5,30,35,3111,3193,1413,3083,3075,0,3340,Sejuani
2577,JUNGLE,VwQpOanUlGxkw-rDC1u3DwFAHYj3SGeQmojKb8VBHazcj6oECYowu4hL,20,8,4,7,5,1,8246,21180,133,26978,10527,13,5,25,26,1413,3047,1028,3742,3067,0,3364,Nunu
2586,JUNGLE,DX-hxQgLRyfxZt7fZBW20m0jFiRNt-4zqbkN7-fTV-a5SHU,154,6,6,11,3,1,16240,10343,454,41885,11548,15,4,32,42,1057,3111,3190,3194,1028,1401,3340,Zac
2590,JUNGLE,NWkp0rRhgHr7uzpXHE_Qkp-JBVe8YZtCBUsYv6uGDLvMGcs,59,4,3,15,3,1,8713,27771,492,17320,9045,12,5,32,12,2031,2420,1029,3071,1400,3047,3364,JarvanIV
2593,JUNGLE,LwXld5UAR_kQzyukXQyfue0pEZDcDXwyt-bSmj5AP6i3KO0,121,6,6,11,2,1,15693,15648,312,31004,12480,16,1,34,11,3036,1400,3071,3147,0,0,3340,Khazix
2612,JUNGLE,D-5FfsK7ul3FVnGLSdYnAre9_-wiSs2FShK1PpA2PiNfQw,120,13,8,14,8,2,43828,27943,7050,64363,18583,18,4,34,52,1412,3078,3026,3053,3065,3047,3364,Hecarim
2635,JUNGLE,t8vdTfp3opWjJAzFdEZK_aIMqDNJFpfUQUc9bqqfAqJYHg,20,4,4,11,2,1,6117,27049,697,26618,8974,12,4,28,26,1401,2031,3107,1028,3047,2055,3364,Nunu
2654,JUNGLE,Lkk1EUHul9rMyExsyBGliHAH-Cr8jmWUpGrsdnFawG6BwA,121,1,2,6,0,1,7919,23108,0,15938,6781,11,2,21,4,1400,3147,2055,1001,1036,0,3340,Khazix
2684,JUNGLE,Rq6iYSTUK5PR4mHQIIlU67W4hSUbD6-bmdtATZ8YeXE5tw,141,7,9,13,4,1,24006,36677,1204,55043,13896,16,5,24,25,3047,1400,3053,0,3065,3071,3364,Kayn
2689,JUNGLE,TBFPMU4mpOnnMYjmwnlXWwilz0FuIskwL2Kxr85JlV3Oa9ZO4ekTVj8X,254,4,3,1,3,1,7586,19896,120,12492,8238,12,3,12,14,0,3078,0,1001,0,1412,3364,Vi
2695,JUNGLE,DX-hxQgLRyfxZt7fZBW20m0jFiRNt-4zqbkN7-fTV-a5SHU,154,4,6,11,0,1,9698,13999,1853,31252,10937,15,6,32,28,3143,3047,0,3109,1401,1031,3364,Zac
2700,JUNGLE,c_0bfeMnm5anRCEEz5gzAjan_mplOMO9XdJ250vrXeuzrHI8Hz5l0gKF,5,4,7,8,2,2,15662,32586,2344,36922,12418,16,11,86,15,1412,0,3111,3053,3078,0,3364,XinZhao
2710,JUNGLE,yaLwsYtP-3tvc-7nGj-CNjJwjpnUdFlfYR015tDgpzuZzgw,79,6,7,8,4,1,18478,7549,1086,27377,11651,13,13,34,26,3102,2055,3157,1402,0,3020,3364,Gragas
2721,JUNGLE,rpPg8wc2amOv4dzj2Jnke4p4VMFwjMNXgBUQgE3AbYp5Rzc,113,3,7,15,0,1,25571,19811,968,54128,14259,17,16,91,53,3193,1413,3109,3076,3083,3047,3364,Sejuani
2776,JUNGLE,C5TPx3hElG4GIfOv-3zKp5eQxupc8dfUil40aYx6OGREHw,77,5,4,6,4,2,8251,45075,4773,29858,12316,15,2,46,20,1413,3091,3053,3111,3082,1028,3364,Udyr
2777,JUNGLE,AEWpBCPm4GtEt3N1SBN8gVimHEPAW9QFSFt-BParuIvXSA,59,12,0,9,12,2,15195,2740,2740,11095,10625,13,1,25,7,3142,1037,3047,3134,3147,0,3340,JarvanIV
2788,JUNGLE,5NCBdMFho2dij664HNwIi5DChiJpwRELq9FDGYc6kSc7vNM,64,4,5,12,3,2,12297,30654,360,31457,11850,15,5,28,15,1412,3026,2055,3111,3155,3071,3340,LeeSin
2792,JUNGLE,FVjkXDIA7NUg1jfwHi2Um0vu-Xsy-F6Ys1ejvAS0TWo1Lg,64,13,3,7,8,3,19980,34255,3619,27980,14879,16,8,43,17,3193,3071,3748,3047,1412,2420,3340,LeeSin
2796,JUNGLE,poDLGUJVaDzcO51O_iAy88PSWyRYMGzatQ8rCiNxcw,421,4,7,9,3,1,10713,16038,153,28257,10009,14,12,32,24,1400,2055,3006,3071,3052,1037,3364,RekSai
2797,JUNGLE,ZGZZG3DWmEbcMq7zZ6bwYGUxmNQ4QgSPi0a9JQt5t63wIE0,141,17,3,6,8,2,26009,18346,2035,22965,15768,16,3,25,12,3142,3814,3134,3147,3117,1400,3340,Kayn
2808,JUNGLE,EokETjTLsrNJHBapf8dRavtK6WVi5_ll_0krpo4TFzknSQ,79,3,6,7,2,1,10763,10437,962,25626,9048,13,6,29,18,3157,3916,3020,2055,1402,0,3364,Gragas
2809,JUNGLE,Pv0v2TBCu-BP_vCdYVKVxyITOx2NXuqJ1NNWSbDa2cCHwA,113,1,7,9,0,1,12353,12026,701,30644,9915,14,6,33,29,3193,3109,0,3047,0,1413,3364,Sejuani
2816,JUNGLE,nlzt0byfZ3AOqP62nrQuiTCShrvsrqj1CnBJL-eoeOXMnu38nhARgcJq,64,12,8,3,4,2,21048,14086,0,36552,14960,16,11,48,24,2055,3053,3071,1400,3026,3047,3340,LeeSin
2839,JUNGLE,tDPkBknr-ThoPbKIWnBLBe4fGiR5_Q5tjn5HMjP2jyN7dtsotzZrc_cd,113,9,2,7,4,2,12323,25707,2204,39256,12678,15,9,38,20,1413,3193,3047,3211,1033,3083,3364,Sejuani
2853,JUNGLE,GJN-BrG_qqkzqKcRxcgibILE2KQL62BXEPsnqKSeVy6KunM,64,3,4,9,0,1,5820,24995,6009,20058,9592,13,3,18,7,1412,1038,3071,3047,0,0,3340,LeeSin
2857,JUNGLE,y1v3Zs3Elfhw5Il5Pi3LQmtEinLnbMOxTv8G_W6oTMdUCMo,141,7,9,8,3,1,17800,16859,0,56699,12545,15,0,15,40,1400,2420,3071,3111,1038,3053,3364,Kayn
2869,JUNGLE,ix1C9oxswmuFHbqm6cFLlNB9JHJr1JOaHwBMwha9E-n6cw,203,12,3,12,5,2,21266,28582,2585,23910,13258,15,2,33,7,3085,1419,0,1043,3047,3071,3364,Kindred
2870,JUNGLE,GYHpqOvR5s8rUkgJbIaRZ97xozIbFxZxiZisHlYeTMY4NQ,60,17,4,9,10,2,22697,14805,5133,31370,16600,17,3,18,23,3020,1402,3165,3135,3089,1026,3364,Elise
2871,JUNGLE,YV7WnoC-3sNx3_9r2O27EBdx51LwRzmhkeIP1p7TvaHp2g,60,5,8,5,4,2,14735,32507,925,35740,14433,17,6,67,18,3157,3102,1402,1082,3165,3117,3364,Elise
2880,JUNGLE,9vkMypKx9DL33BM3fr5esQWsPdYVzbLNj35bijjcQ7QTxJc,121,3,10,10,2,2,23639,39799,186,47141,13203,16,3,48,14,3123,3147,3026,3134,3111,1412,3364,Khazix
2889,JUNGLE,q8DJ8xwMjVM3fbkdKc3yx0Wos49t2yUVcrfM-OfSX1KflQc,120,11,8,14,3,2,17540,33806,5141,40205,14165,16,9,28,24,3067,1400,3078,3053,3047,3211,3364,Hecarim
2900,JUNGLE,HFQylYSV7wEr-7Rat1BbOEWTFTjzPUW-rGcWg1q9KoKxgm4,163,9,3,8,3,2,12942,36739,2212,20455,14075,16,3,37,8,3157,1058,3020,1082,1402,3165,3364,Taliyah
2907,JUNGLE,7OQiGCqYt69FZi0-WIzG-B0BspJWb77OqCTgMGeMoFTxXOk,517,5,7,10,2,1,11496,6092,0,24138,10466,14,3,23,17,1402,3152,3157,3111,2055,1052,3340,Sylas
2912,JUNGLE,CsAMO5kr8PXGiv_3AUW7nUWzkmK25tCFFoGBskRCfzIxyw,203,7,9,9,3,2,23585,16532,622,39126,13848,16,10,38,9,3153,0,3026,3006,1412,3071,3364,Kindred
2952,JUNGLE,D-lh2IOfuGoY6cJwhZw9Ct4gsF6iOmb67Y0o2CRoAuO0MFA,64,8,9,20,3,1,22065,14560,1581,40358,15627,18,11,38,35,3026,3742,2055,3071,1400,3047,3340,LeeSin
2970,JUNGLE,_EfrRusPK1SlDgF84YAQUXENeCXfZ52eE5_3vwjh0PvkMA,76,9,4,11,8,3,20908,15650,4333,24032,12819,15,1,30,6,1402,3030,3157,3020,1082,3916,3364,Nidalee
2975,JUNGLE,oZaY4uevBKfTkd7erfF8JSW8TFBZonEC5VKyUzOYpXeDkwY,141,4,4,8,2,1,11910,24358,1006,24041,9938,13,6,16,17,1037,2031,1036,1412,3071,3111,3364,Kayn
3013,JUNGLE,UFK4D5O3CIAE3afMR_n0dXxPzPNnQDbPS5ZRV68JNbNcx6Y,163,5,5,10,3,2,25661,19866,1318,29941,13589,17,10,46,16,3157,1026,1052,1402,3165,3020,3364,Taliyah
3016,JUNGLE,J_q7_vI0W0IKr9vaPQ-xi6pgR3qaoS0gL7lsTrEjbkQzn18,64,2,3,6,2,1,8428,21695,70,33504,11089,15,10,37,14,1412,3065,3111,2055,3071,0,3340,LeeSin
3026,JUNGLE,g1-2gMnCb5hesv94TlNdBYouZXr02Byp-qOpFVSrK-ojUXcvuv8ADOM5,141,5,6,10,3,1,14283,29703,2360,28910,10729,14,5,24,30,1400,2421,3047,3071,3065,0,3364,Kayn
3044,JUNGLE,5fB-52Iip5-7d6REoKvrOSrIDTBcs6S4uz_UlX4jwgp7PQ,59,3,8,9,2,1,8838,2174,0,22946,7938,11,5,38,18,1031,2031,3143,3047,0,1413,3364,JarvanIV
3047,JUNGLE,0kO1lFanftTykU7KSGW3zkC0e32IHxl-J1jY7q7dXIydkQ,113,4,6,10,2,1,18673,13719,313,64801,14701,17,8,46,45,3109,3193,3047,1401,3083,3082,3364,Sejuani
3055,JUNGLE,UwcB98DInbwFlUk1ARkg9KKQrJZaGMVIo65CJyvQ2HQLeA,141,4,9,4,2,2,10732,5351,0,22110,8310,11,0,10,6,1400,3134,3147,3117,1036,0,3364,Kayn
3058,JUNGLE,5fB-52Iip5-7d6REoKvrOSrIDTBcs6S4uz_UlX4jwgp7PQ,30,2,5,3,0,1,11955,12275,418,18302,7510,11,4,21,10,1402,3020,3165,0,0,0,3363,Karthus
3061,JUNGLE,M8AJhW7i5IRzs5meMyDY3XT4oSXjKOksCwr-baeMIw0m6A,254,6,3,5,2,1,11784,21857,0,20964,10085,15,0,10,21,1400,2031,3111,3078,3052,1037,3364,Vi
3062,JUNGLE,6XE-v2cZJyLbUiGwfeTomozgpDKX140QvzDSfuDyiTXn4OQ,5,7,4,10,3,1,18835,42166,3037,28239,12117,15,5,37,15,2421,3123,3047,1412,3078,3211,3364,XinZhao
3066,JUNGLE,wtfTbAVq94UnvvtmalHa1WQTfWbceUila_mGAQ6KO4NlHw,154,2,4,18,0,1,9490,24689,228,30111,10292,14,2,18,31,1413,1011,3082,3083,3076,3047,3364,Zac
3074,JUNGLE,WmNOamXJnfE-PwnAFog0Lg1yeTzopKAD9Oz54NO5Jnr2JP4,20,0,9,10,0,0,9619,4782,0,33715,8080,13,5,24,33,3075,3111,2055,1401,1033,0,3364,Nunu
3077,JUNGLE,gLbMJQjVsWKjrKJcvWT8jq6xceYn76lYxe_kc3eZZ8iNeeAZdN6Ym7OU,5,6,2,9,4,1,15225,9875,548,17770,9960,13,1,18,17,3078,1412,3047,1028,1029,1028,3364,XinZhao
3083,JUNGLE,qg2FgsiqdTqhmMsKFtD97utmk7MwRYszm6gCXM3nJP0hG10,60,3,8,9,2,2,20123,26385,209,31733,13580,18,10,31,20,3165,3157,2055,3117,1402,1058,3364,Elise
3088,JUNGLE,QMaO79nSHDmTscUk4l9ZkkXKsDTNEyVGeOEVYCKjc5Y7wg,20,8,4,7,3,2,14830,26542,0,23039,9113,13,3,23,39,0,0,3075,3211,1413,3047,3513,Nunu
3095,JUNGLE,ymfVDg3Qb5PFnAAY1F1DtWz-wNPjNb6TjJ5k_b-9AMxc2oM,60,9,4,14,4,1,21556,27948,933,18871,11874,15,4,40,30,3117,3157,1026,0,3165,1402,3364,Elise
3104,JUNGLE,pEQcHMF9cepub6cskik3BbShqObANuiJBewp9Hd2BWrIDw,77,6,2,12,5,1,11077,30676,2357,32697,12222,15,3,44,37,3143,2031,3047,1401,3065,3052,3340,Udyr
3108,JUNGLE,k-q81tDaBh6qzo88NVmHq68aByrGZorUAl7xiaLu7k5CAg,32,6,4,8,3,2,13660,39897,1698,24782,10665,15,1,19,23,3047,3152,2031,3151,0,1402,3364,Amumu
3114,JUNGLE,NlXWl9N0ldxUAZtx7RMx5DCbMfwfqQf2PMWUQroq6g3Igw,28,3,8,16,2,1,17322,17059,0,30294,11566,16,0,20,7,1402,3020,1082,3100,3102,1026,3363,Evelynn
3141,JUNGLE,XoH9YUAha5qVRYnmlPleMgq3--GI2rRrhbMkZZh88Dq-3Q,154,3,5,7,2,1,4615,2893,0,20618,7001,11,1,9,22,1401,2031,2055,3047,3076,1028,3364,Zac
3153,JUNGLE,pYIlzGWaPERZq7qKeN69hmHdAOXBKx_jn8RYCi81S92x9uA,20,4,2,11,2,1,9357,34283,3205,22311,8873,12,1,21,27,1401,2031,3047,3067,3742,0,3364,Nunu
3156,JUNGLE,c_0bfeMnm5anRCEEz5gzAjan_mplOMO9XdJ250vrXeuzrHI8Hz5l0gKF,60,8,4,10,4,2,21572,33087,2720,19581,13204,16,4,59,25,3157,1082,3136,3020,1402,3165,3364,Elise
3159,JUNGLE,W8PEepRK6lYE-CByBQ4fk4OBmP-y4aDkFoCSwmzMXP62eA,517,0,3,4,0,0,4926,12908,585,16848,6770,11,3,28,9,2031,3152,1402,3020,1052,0,3340,Sylas
3169,JUNGLE,GfBcmySlrr-NNAHyANa2o-WyvXe-RmvvF87pYfXAWtbwNg,35,4,12,7,3,1,12683,26959,0,30682,11188,15,10,51,19,3078,3006,3077,1036,3147,1036,3340,Shaco
3175,JUNGLE,a7WxvvRx3_e-J5Xkg0sQcY64W9EvEgNG5moXpnFUPPVl0w,64,19,9,18,8,2,40145,20067,3890,60744,22864,18,11,34,42,3026,3053,3143,3111,1400,3071,3340,LeeSin
3181,JUNGLE,sVMIlHnmVPO9bx9DdNqpybWvJIMSgLsrRIHmulU_0KA,141,6,5,4,2,1,7045,5909,294,25974,10051,14,1,14,12,1412,3065,2055,3047,3071,0,3364,Kayn
3183,JUNGLE,RgjzzybEkMcoU3lsGhQO34W6EpKIwrG6ArculgwEFUWIALg,11,4,10,15,2,1,15552,23156,0,31277,9207,14,0,18,3,3153,2031,3047,3082,1419,1028,3340,MasterYi
3189,JUNGLE,-Ibrvsh-CgJAZiRegZ2dcDsehxNcLIVHYvxdOoc7IRvFTcg,35,8,6,16,4,1,22025,27224,4301,26606,15595,17,3,30,33,3748,3006,2420,3147,3036,3078,3364,Shaco
3197,JUNGLE,BF1PXdbaEYcDuVU-fc-uyGWLQWQp11BPywaxkG8nlP7qltA,141,4,5,5,2,1,9328,18045,1184,28068,9772,14,9,26,12,1412,3071,0,3047,3193,0,3364,Kayn
3216,JUNGLE,rpPg8wc2amOv4dzj2Jnke4p4VMFwjMNXgBUQgE3AbYp5Rzc,60,3,3,9,2,1,20221,34281,4970,24666,13158,17,10,65,23,1402,1026,3157,0,3111,3165,3364,Elise
3220,JUNGLE,STyAA5DNyuzc1cBTwKgp17v4BVRO5QznRHIGZ5PMnASciAU,120,4,8,8,2,1,13557,21947,331,28708,10716,13,4,25,21,1412,3078,2055,3211,2421,3047,3364,Hecarim
3224,JUNGLE,6TbnSkYCpgECbqDhxqdUdZ6YeKbOMln2OuT2-k3whvsZMg,19,2,6,4,2,1,6978,1848,0,25603,7236,12,3,23,18,3077,1413,3047,1011,3082,0,3340,Warwick
3234,JUNGLE,UFK4D5O3CIAE3afMR_n0dXxPzPNnQDbPS5ZRV68JNbNcx6Y,120,6,2,16,3,2,17852,30578,3954,26300,12374,15,3,23,20,3053,0,0,3078,3047,1400,3364,Hecarim
3244,JUNGLE,CXZWdYNsg5ISJ1q8sfIcY1G7WiBuC_CIDL_kyApkZgOMg2o,19,7,8,16,4,1,16101,25924,106,44683,13435,16,3,26,31,1413,1057,3077,3065,3111,3742,3364,Warwick
3250,JUNGLE,HGFDjLGYt0I9wXRyjoFTbq4Fj4Hgsefn_mdXfPWM1dwbUg,113,7,8,17,3,1,16336,10195,721,36280,11631,15,5,31,39,1401,3083,3047,3109,1031,1057,3364,Sejuani
3252,JUNGLE,C5TPx3hElG4GIfOv-3zKp5eQxupc8dfUil40aYx6OGREHw,77,3,6,2,0,1,4093,3464,248,20981,8381,12,1,19,7,1413,2031,3047,1057,3053,2055,3364,Udyr
3254,JUNGLE,PkxYk-I-pHdiFiHVoIjFE3hKxFiaoXAG4kuQqM7HzGuc3g,64,9,3,16,4,2,14458,28835,1890,21947,12167,14,4,33,14,1400,3071,1038,3047,3147,2420,3340,LeeSin
3281,JUNGLE,lm0N_Y0JWKnCFw6bWRmEY8s5bqW8YOp0lQhrP-9o0EcvqQ,113,7,5,11,4,1,12676,18655,3963,26152,10195,13,3,36,25,1401,3083,3109,2055,3105,3047,3364,Sejuani
3282,JUNGLE,5ySAGwWRDkyJIVil_u0WEbok7ff2uCodUIcw99G3hr12CQ,30,5,6,5,3,1,33266,8434,551,26488,13814,17,8,43,31,1402,3089,3157,3020,3916,1026,3340,Karthus
3291,JUNGLE,omiHAXCM7IEjtTZJy-M9u3S0EAZnQtRlz_RjVvpl6lu7_g,120,3,6,0,2,1,4349,4376,0,18654,6289,10,2,11,7,1400,2031,0,3044,3057,1001,3340,Hecarim
3298,JUNGLE,JPbKUctMLj55bCbBRWmKjpJEZ5P-EEiSEOWZoUKmacBc6E4fhGfNMpds,76,8,7,7,3,1,32219,36305,1820,33776,14097,16,4,40,1,1414,3174,3157,3047,1026,3100,3364,Nidalee
3301,JUNGLE,631bvRFOvD2XbBxFc6nIHqgI4X8qXug7iZ5gsVNJ4Rk74-w,19,2,6,7,2,1,8147,7585,0,40023,10753,15,0,19,23,1401,3077,3091,3065,3117,0,3340,Warwick
3306,JUNGLE,nwu4iWCqhbfrL2ff42jiNjaKl6wMvnqMi0iXaMzr7jd_fOo,102,5,8,10,2,1,21821,60835,931,55914,15322,18,1,35,11,1416,3153,3748,3111,3091,3052,3340,Shyvana
3308,JUNGLE,AEWpBCPm4GtEt3N1SBN8gVimHEPAW9QFSFt-BParuIvXSA,59,9,7,22,3,1,24497,18586,2327,28094,14270,17,4,31,21,3142,3026,3111,1412,3147,1036,3364,JarvanIV
3313,JUNGLE,CnFgHxfctUuivOUInBeUpnYNtZAAVNBkiMHGhSxj9g6f_f_93JZv_kwg,11,9,7,2,3,2,17659,35010,7585,29350,14842,16,0,15,4,3812,3124,1028,3091,3111,1419,3364,MasterYi
3323,JUNGLE,rskcsOplermKKKYph_S6vSv7bcA2cHg2teREfvnTionBJQ,517,4,6,8,0,1,13585,25578,1132,21807,9565,13,5,32,20,3157,0,3152,3020,0,1402,3340,Sylas
3334,JUNGLE,wDVKhLmWaq-LNBQ_LQpBOgvTAfpP2Gf-gn3RAghCRR5IHw,141,11,8,5,4,2,30821,43183,429,33563,14756,17,7,37,14,1400,3142,3117,3147,3814,0,3364,Kayn
3337,JUNGLE,PIleEEYmjDeT7RLE_aHYTBRmzQW6x2QQzRKPX2DDNGgvZjI,141,10,8,1,2,1,24760,9418,141,33451,12513,15,0,23,12,3142,1400,3117,3147,3036,0,3340,Kayn
3339,JUNGLE,dIYYL5aNcc8ULQ4_7zZ09O07jyJsOLSYG_wERzsv4LViyQ,19,2,5,5,0,1,7491,27333,414,36552,9492,14,2,30,19,1413,3111,3065,3077,3052,0,3340,Warwick
3349,JUNGLE,7iMKe4BNNn_o8V1olDfDvrZ9YjaTloC0tTcswmq_Ow,28,14,9,15,4,2,36627,8780,187,36063,15342,16,1,19,20,3157,3152,1402,3020,1058,3165,3364,Evelynn
3361,JUNGLE,yXy8OI5bJPpial-lAT055-tZmoxsdQ9W1_DOAbOmJID7v08,113,2,3,12,0,1,4952,12923,469,15155,8023,12,2,17,14,1401,3193,3047,2031,1011,0,3364,Sejuani
3369,JUNGLE,9Pi7erdh9VHY2NZiKAGaNMOhvKMJOPtd6qrJ8PYwwfqABPs,28,6,8,7,2,1,16530,6768,308,25820,10642,14,3,28,12,2031,1402,3020,3100,3135,0,3340,Evelynn
3374,JUNGLE,5Gx4Usn42jHn5a1i2FpqJhvNNQVIbTV8tSa5lGarpdpooA,113,2,1,4,2,1,8025,9864,2515,14425,8109,12,0,9,13,1402,2031,3020,3165,0,0,3340,Sejuani
3378,JUNGLE,52rXh7-qCSW-nsX6KVG62_WLG6wSfSVYuRPGjGyIzZCrvw,113,4,3,16,2,1,10107,23951,2486,22867,9920,13,0,18,31,1401,1033,3047,3110,3211,1011,3364,Sejuani
3398,JUNGLE,zxCAucIAmwAUbhOeYKOxiThim4U0sv4rBdQB_AlXquMoWygESASsrgFQ,76,7,10,9,2,1,19707,13467,1478,36531,12192,14,10,39,7,1414,3067,3027,3111,3025,3211,3364,Nidalee
3402,JUNGLE,c78JluoScRzi8wQt_zm8JZ72v8FvFbpfoVYH_LzYxUsv4UA,517,5,5,2,4,2,11420,7439,275,23011,9003,12,6,37,16,3111,1414,3108,2421,3152,1052,3364,Sylas
3405,JUNGLE,9vkMypKx9DL33BM3fr5esQWsPdYVzbLNj35bijjcQ7QTxJc,9,5,7,8,3,2,11016,16619,1546,32885,10756,14,4,39,42,3165,3117,2421,1082,3191,1402,3364,Fiddlesticks
3408,JUNGLE,StCtHL_1VKI00v6WpR_zBAxQUsUGaZxtU0b7cTYeyQz0YUI,154,4,8,8,2,1,11860,40752,296,73354,13573,18,6,47,44,1401,3111,3143,3083,3065,3067,3364,Zac
