,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
6628,TOP,nbxOSGOV7iEaoSr4EqwPrkeYrqHRVcCKZz_6De9fDhBczA,518,4,7,4,2,1,19463,7999,7999,18517,11545,14,2,21,38,1055,3153,3091,3006,3086,1042,3340,Neeko
6650,TOP,sRfFKuNKeFWnXxCxvPk3bTSgOT8EUEVBDJpKPyi2ofGvQg,42,5,5,3,5,2,18860,7309,4368,17145,11987,15,2,25,3,1054,3020,3094,3078,1038,1037,3363,Corki
6678,TOP,MkGIpwaRg6gQH8QWPEXPKK4K1oNQU2bCe4jjnBDqXteULfHeSvg3lOLf,238,4,4,5,3,1,13163,1443,1443,18218,8955,14,3,14,4,2031,3142,3134,1054,3147,1001,3340,Zed
6786,TOP,vxSq_0hlYFyF_T_1gV_fSrjGJuZdkmFoFKB7KGL2p1cZ2Vo,84,1,4,5,0,1,9049,3801,2698,16344,8934,14,2,15,4,3047,3165,3146,0,0,0,3340,Akali
6868,TOP,FB6VVfepx8T9hN7CbjZnxxa2sd8re15ntmEWOkvTy-B_u9A,157,7,6,4,3,1,19503,3088,3088,26043,11659,15,0,11,32,3006,3072,3031,3046,1029,0,3340,Yasuo
6898,TOP,hDiocpwFEgTe5-OgESc5vS3TFaNqLf35TSLvwk2fnfzypw,112,8,6,12,3,2,27538,8133,5646,16234,11610,15,0,13,27,1056,3285,3057,3198,3020,3113,3340,Viktor
7023,TOP,Vp3hLv8e2AxMmfhkhuOFLGRIgAevQQXXcSPMSTp_bPEAmQ,157,4,12,2,0,1,17244,9573,3147,32328,11850,15,0,12,26,3031,3087,3053,3006,0,0,3340,Yasuo
7123,TOP,P4GGThIHNrJdpACaqEqQR2Miz-CFtB1QxwVDxSSD6d5stg,61,5,6,1,4,2,13847,3951,1155,17850,9540,13,2,20,11,3285,2033,3020,1082,3165,0,3340,Orianna
7190,TOP,UrdkW1IkauUS-XUT_d3HTxqnkNjizYtXfGPzgKhYk8Q9OJQ,105,8,2,7,4,1,14317,2917,1993,17787,9805,14,2,21,11,3152,3157,2033,3158,1082,1052,3364,Fizz
7219,TOP,AGhseWSO0ZLfIrU5_5DG9HiZ-we-zcOZWzEgiwa2Ix0WNA,84,3,5,3,2,1,8183,3754,180,14549,8207,13,5,23,3,3916,3020,1026,0,3146,0,3364,Akali
7398,TOP,XST3-wK34HF9TK-6BduhDXdItb06WBiayxnwMYbeVwCDLA,134,7,3,2,6,1,12997,4269,3527,10282,10663,14,3,20,23,3135,3157,3020,0,0,3285,3340,Syndra
7458,TOP,aIciQk8F2zu2pYHPy7Q50-1nU1l2KcPEg753jn5xOpmyZQ,238,3,6,4,0,1,10753,5958,2173,12741,8663,12,0,18,3,3155,3111,3142,3147,0,1036,3340,Zed
7460,TOP,RY9HVq0OANPkUVmysfrDldFt6whUr6FHUUDNljw6wMaEbA,518,8,8,9,3,1,25444,6302,2521,24092,11306,14,5,23,50,3006,3153,3124,1055,1057,1043,3340,Neeko
7591,TOP,aXJj-dsBFjNIXVOqEmblq2MrmE4-cAuf5_pGfZbYXVZz4bU,13,5,8,3,2,2,14467,4208,1293,15628,8294,12,4,17,30,3040,0,3157,0,3047,0,3340,Ryze
7635,TOP,wrRK7lfIfF_LOA2yk9yv3K04BP8-fzvAVkx4fVyHBE0,518,1,7,10,0,1,23787,4951,1637,19092,11470,17,1,32,70,2424,3030,3905,3165,0,3020,3340,Neeko
7711,TOP,khp9X8OZk3kLykpnBVTn0VonpHd9C_CrEpcqdS_b68qEims,84,5,10,11,2,1,21386,3583,422,36007,13223,17,3,47,6,3157,3146,3165,3020,1026,1052,3340,Akali
7869,TOP,2SIolgWMXa_6CscVqeNdO8j4-fGiwDcrDndR8-WMIC1fAAE,1,1,6,1,0,1,11442,22,22,14529,6918,11,3,15,18,2033,3802,3070,3020,0,3027,3364,Annie
7932,TOP,lF2_xQcljFU1MPG7sgYB4dBgUuNseZqnuU8iax22XXJ-hjE--5GnDssW,69,9,9,10,3,2,34130,13577,3504,46703,15808,18,5,30,38,2033,3040,1052,3027,3116,3157,3364,Cassiopeia
8079,TOP,5hOE6TSWowYl7igJkLpYBc6Hytb6iuo57b0EZex1mi_0Z4U,157,9,4,6,4,2,17108,34828,7340,17848,16113,17,3,34,12,3031,3006,3053,0,3026,3087,3363,Yasuo
8080,TOP,C_oehpvvauG-MQZ4g4_diuPkyDrVXFuOYc5u0st-3ECom9M,69,1,6,2,0,1,7750,3158,1148,15572,6916,12,2,13,15,3040,2033,3116,0,0,0,3340,Cassiopeia
8177,TOP,Z44St6toXkHbCzY_OZsJfgO6jOYWtaAS7S1dczjG5aPc03E,245,12,2,1,7,3,24105,18099,3347,27152,16001,18,3,27,14,3157,3152,1082,3089,3111,3100,3340,Ekko
8181,TOP,hu1D-F1NI1gN_UvLpnkEKYgFVMzQo8gOMmCBL_6p6VHJQoc,268,8,9,10,2,1,27916,10795,3440,34013,14583,16,3,33,18,3115,3116,3135,3111,3027,3067,3364,Azir
8583,TOP,DVcP03uc6Gg40Pai5r6TzfrrMM3eAq5AI8XMfxxFYS6nK38,518,15,4,9,7,2,34455,9929,7619,27670,15971,17,2,22,43,3047,3124,3153,3091,1011,1055,3340,Neeko
8592,TOP,BfGqpG3PMuzthljpHfva5SxW14CvWp-iHKJURgIfG2ph_so,84,5,12,7,3,2,21193,3534,1880,38302,11541,17,1,19,6,3157,3146,3020,3165,0,0,3340,Akali
8680,TOP,gChwB7yyeEuRSdKb7RT6YgKAaRpvQlhyXL1bDPmaz8VNmg,157,7,7,5,2,1,13865,2716,433,21712,11485,14,2,15,16,1055,3053,3031,3047,0,3087,3340,Yasuo
8682,TOP,StSo61V3vx8Txsj9gb77gOTdeDKZNhcUkO528wNK0xeuHbM,42,16,3,8,5,2,39704,17928,4415,22364,16671,17,4,23,6,3078,3094,0,3031,3087,3020,3363,Corki
8801,TOP,TWa7uqoBuWSs57wMMLG7YBY8tRiLf5kA6rwLh8sBVGJbJGU,42,7,6,6,4,2,23728,2508,2473,22989,11660,15,2,10,2,3031,3078,3020,3094,0,0,3340,Corki
8881,TOP,aXJj-dsBFjNIXVOqEmblq2MrmE4-cAuf5_pGfZbYXVZz4bU,518,4,1,4,3,1,5926,5067,725,5855,7537,12,2,19,15,3030,3905,2033,3020,0,0,3340,Neeko
8939,TOP,PwoX9Dp0I0Hm9I9q5XGk-XbQgqckJSKtIt1P6s2R4fx7EMA,55,3,3,8,2,2,11170,329,329,10552,7414,12,2,14,1,3020,3146,1052,1028,0,0,3364,Katarina
9041,TOP,bv-0FF8A09DZFsuwBghgGkUlZFWaTmamnAuBH7eafRyj1C8,84,3,9,1,0,1,6251,0,0,18131,5949,11,1,11,3,1001,3191,3146,1028,0,2031,3340,Akali
9363,TOP,nbxOSGOV7iEaoSr4EqwPrkeYrqHRVcCKZz_6De9fDhBczA,84,6,4,9,2,2,16439,6129,1384,19780,8808,13,3,14,8,1026,3146,0,0,3916,3020,3340,Akali
9388,TOP,W0cRU3U8o23CDfQYjuSGe5tp0elXeyhM7dkW_b7onmCGghI,13,10,9,13,3,2,34169,20441,1847,39908,16452,18,2,37,30,3040,3165,3047,3135,3116,1058,3363,Ryze
9409,TOP,27t5KxsERhNRPBIMQebXUlpwqkiLsdAl9riOulxrzNAjzA,91,7,6,5,3,1,20418,2080,2080,23539,13622,17,7,30,1,3077,3142,3036,3147,3134,3117,3364,Talon
9745,TOP,RY9HVq0OANPkUVmysfrDldFt6whUr6FHUUDNljw6wMaEbA,84,6,5,3,2,2,19541,1478,1478,18820,10528,14,6,24,10,3020,3146,3165,1052,1033,1026,3340,Akali
9849,TOP,s9xJgT7JNKeYP_XF4-IghJ6uGcbzJTp4XTWCO3qMNl3TETw,13,1,10,7,0,1,20997,4694,4694,27688,13799,18,5,36,10,3040,3191,2420,3089,3020,3165,3340,Ryze
9872,TOP,Q3jnB0q8xwLLIguwm0YAi8W3-T8b81WZTcsiYqgersRsVUE,268,3,4,10,2,2,9830,951,951,11108,7708,13,0,3,9,2033,3285,1056,3111,1052,0,3340,Azir
10059,TOP,X5dWbSW9lZtqACmcMrNdfV21-JaaNXPKdZrlaRPUt-UO2Q,518,1,4,3,0,1,7700,4157,2960,10130,6453,12,0,9,23,2424,2033,3030,3020,1056,1052,3340,Neeko
10260,TOP,oFKzkm0qUGh_GzKiUKAId-ZvtEGW21iS6NYCwHAtLTY7F8_7tWczolcO,55,11,8,4,3,2,30402,2335,2335,30076,15646,16,5,32,5,3165,3157,3146,3089,0,3020,3340,Katarina
10338,TOP,PyUg-Dc0Frx0NOVPesPRKSwTML6hXMbtsEjw6_eiEjOPW1k,4,9,1,10,5,1,27668,10513,6258,14338,14936,17,6,25,45,3041,3100,3111,3089,3157,2055,3363,TwistedFate
10339,TOP,PyUg-Dc0Frx0NOVPesPRKSwTML6hXMbtsEjw6_eiEjOPW1k,4,10,2,21,7,2,48224,11187,7974,25563,18960,18,2,41,55,3100,3157,3041,3165,3020,3094,3363,TwistedFate
10565,TOP,_DGjYBZeImn1EnCgU-hrxaxc7OvBRE0eG-Jxh06sB0s7FQ,84,7,10,2,2,2,15363,517,0,21163,10340,13,0,5,6,1054,3100,3146,1082,3020,0,3340,Akali
10570,TOP,_DGjYBZeImn1EnCgU-hrxaxc7OvBRE0eG-Jxh06sB0s7FQ,84,20,9,17,5,2,63580,11548,4675,44436,22923,18,0,17,16,3165,3100,3146,3020,3089,3135,3340,Akali
10598,TOP,QngjtFeL4hmWxQFp4WjVBQOCg6utxw7BnSRJGPZx7mW6Ug,90,4,7,7,2,1,18812,18215,6988,16132,12585,16,2,26,34,2424,3285,3020,3165,3151,0,3363,Malzahar
10836,TOP,5iiX1VRa4H4hK8iWukAbjL8qbiYYjT6yGkTPFkXFe3wAhW8,157,6,2,3,4,2,11072,4618,2420,10116,10887,15,5,19,11,3031,3087,3006,1038,0,1055,3363,Yasuo
10843,TOP,WbfEmgptrGiimZpkdgOI0Y1cOQzQIInMZWO0XCtn4adE2T0,105,6,2,6,4,1,17093,5951,3670,17482,13771,17,2,38,12,3100,3152,3157,1026,3020,1052,3340,Fizz
10885,TOP,rJgVbavpVsBtVfCJQHG75jwU53feVDfMaajQa5kuNzot4pM,127,5,5,7,3,1,16700,3966,3573,18508,10096,14,5,24,25,3165,1082,2421,3285,3020,3108,3340,Lissandra
10892,TOP,MJGDIcoEHvYazNpkUN8r-Nu6mODdhL9ofNufLgil22vQug,131,6,8,4,2,1,18228,3287,0,18419,9705,13,1,10,10,1056,3907,1056,1052,3089,3020,3364,Diana
10895,TOP,KGmjcxTngT5dutuGNKGw2mNFWq2ILteyan9EqZOUZjbBOY3pVuICUmwT,157,4,8,2,0,1,12047,5776,3407,19185,10942,15,1,12,9,3006,2420,1038,3087,1053,3031,3363,Yasuo
11234,TOP,Emtj0ERMm8iePHxCNOZhx5llKVq6G65tdtHSQOLGN7dwqw,112,7,9,7,4,2,29505,7628,28,25521,10631,16,3,29,16,1027,3198,3020,1082,3001,3024,3363,Viktor
11248,TOP,27t5KxsERhNRPBIMQebXUlpwqkiLsdAl9riOulxrzNAjzA,134,4,4,3,2,2,8839,4437,1340,11236,9499,12,2,12,13,3285,1026,3165,1056,1052,3020,3340,Syndra
11291,TOP,bQ0CSvGCBQB0IAOJRfglIaGng5alhQPkze-t_5ijU7CN-io,84,8,7,3,4,1,14211,2970,954,20822,11372,15,0,13,8,3146,3165,3157,3047,0,0,3340,Akali
11294,TOP,mzcs2jsKIdoIsRj2TcTb3df-fKKJnpbwF_6KxKiEto0bFA,4,6,3,11,2,2,17352,11024,5049,22862,15374,17,9,46,34,3111,2055,3091,3124,3078,3094,3363,TwistedFate
11363,TOP,hG3C9FjWlVv37SeYjVzW1ZT9guupnXTkJI5N_j2JWF8gzFM,4,1,0,6,0,1,6485,5428,4415,7024,8468,13,1,13,10,3111,3100,2424,1056,3027,0,3340,TwistedFate
11371,TOP,AqsEShtOmOPKrjf67s_Qq6Pg0lG_6Vkiox5oK3t2qAoy2A,84,4,5,5,3,2,8196,2041,1330,16034,8503,13,0,9,4,3146,1082,2421,3020,1055,2031,3340,Akali
11492,TOP,MJGDIcoEHvYazNpkUN8r-Nu6mODdhL9ofNufLgil22vQug,131,7,8,4,2,1,22812,12854,5004,22835,12085,16,1,25,9,1056,0,3165,3135,3089,3020,3364,Diana
11560,TOP,nbxOSGOV7iEaoSr4EqwPrkeYrqHRVcCKZz_6De9fDhBczA,518,12,4,3,5,2,23477,16301,7283,19821,13561,15,3,32,42,3124,3153,3046,3006,1053,3133,3340,Neeko
11670,TOP,jzVcZgcoBUnVD4Q_hde5vXIAR3jjjx4qKzm2SKUbq2lJoCAjkREbC3UK,4,12,9,8,5,2,33381,13802,3079,30649,18222,18,5,36,55,3508,3031,1038,3047,3078,3094,3340,TwistedFate
11696,TOP,jgiIFqWPiPAGNyCoeVSJR5sHfDVhMAipL4e3l2IlZ6j5eSE,13,1,6,2,0,1,7371,751,751,11189,6125,11,1,15,18,2424,3003,2031,3191,3047,1052,3340,Ryze
11698,TOP,Zmf2MklnLmRaWKave5_hCVO_91as1E9i-5pDH6_fAGWcDrAdQcJRinNg,136,2,3,8,0,1,18484,5484,1360,17484,10614,14,3,37,22,3116,3136,2421,3009,3165,1026,3364,AurelionSol
11813,TOP,YeWBh1ZOwe9KoBRFKE64YBkiWtlM6ygFtqkkafgfpW2fbA,157,4,6,3,3,1,6456,3628,2913,19829,9625,13,1,16,16,1054,3053,3046,1018,0,3006,3363,Yasuo
11933,TOP,9iCefqCdTUh65eAI7EpMKWNnM1NBEE18JXCkpAoria_v218,518,9,6,13,5,1,33018,16331,7947,23990,14450,17,3,28,72,3030,3905,3157,3165,3020,1026,3340,Neeko
11982,TOP,SqfnD-vP44mjlMQw_5v8odJAb4Pjq-fqRopH3BPClzurU6Y,518,0,6,1,0,0,6900,65,65,12345,5749,12,0,10,18,3030,2424,2033,2010,3111,1052,3340,Neeko
12091,TOP,9xScDP_6rEh4DzBYfnbq5NcFS5Hn2tQsMMUzYVNHyD3wZyI,13,11,7,7,7,1,42028,14995,6261,41680,19989,18,3,27,29,3111,3040,3907,3165,3135,3102,3340,Ryze
12453,TOP,VmKRADk3TyCoYI7aVMcKLrCNjal-xeEhpjASq5Tb9wqY6CQ,13,0,4,1,0,0,7084,3562,3562,11913,7117,13,3,12,8,3027,2031,3003,1001,1028,0,3340,Ryze
12858,TOP,27t5KxsERhNRPBIMQebXUlpwqkiLsdAl9riOulxrzNAjzA,134,3,8,5,2,1,9248,1809,1809,19090,10580,15,1,17,10,3285,3165,3108,1056,3020,1082,3340,Syndra
12866,TOP,0y_WbuCH-jIN0APd0LzqE-uuUw7_WHFPUs_SEmyWpCjNVw,13,1,5,2,0,1,8816,890,0,11618,7434,13,4,29,20,3111,3040,3113,2031,1058,1004,3340,Ryze
12885,TOP,YdzgaGeUPoapYdrTaaXFCq3ufSuCVyBGLPPp9ytPDqqZnto,112,4,2,2,3,1,12483,11456,6696,8907,11740,14,1,21,5,3100,3116,1027,3198,3158,1056,3340,Viktor
12891,TOP,G8FVAUyKO4Z2yutJNwK4WnVVJPiKJBs9IW53g17fQw_2Lmo,4,2,6,13,0,1,20227,9523,4767,31214,14106,16,3,38,27,3100,1056,3111,3027,3135,3102,3340,TwistedFate
12923,TOP,RzH0v8PifgXjThVCj4W8sybzBbkjWsZaND__HELFGtiOcw,157,4,9,1,3,1,17707,1765,1765,20099,7778,12,2,13,35,3031,0,0,3006,3087,0,3340,Yasuo
12980,TOP,i9CBbuQ_kXuz1893-fnwr4VJ0AkHX5wEkPdk53TboU_JrrQ,84,10,6,3,4,2,23638,3833,3442,26441,12367,15,2,22,6,3135,1058,3146,3020,3165,1054,3340,Akali
13087,TOP,V-ER4-KM1WBb_3F5w_3pmZJrzMI4ZZTMOiHIPGR_3-mBKg,13,3,8,9,2,1,20279,3693,1447,27367,12892,17,4,15,27,3111,3040,2031,3907,3165,3108,3363,Ryze
13099,TOP,nkmHDvpnsdWwYOWnTqw5_x4vCHbdnPjFMkhvJTlmF_t7Tw,13,3,4,9,0,1,20302,13179,5758,20876,11242,16,5,26,22,2033,2420,3040,3165,3158,3191,3340,Ryze
13149,TOP,_WAooEi8rYy5LkL2j_p-rWU1HA2TpF97aT3Qu2ZgRGQH6Ys,13,2,4,6,0,1,9975,4679,1741,18452,10169,15,3,21,22,3040,2031,3027,3158,1058,1058,3340,Ryze
13199,TOP,LR9ubAqCmVSvC1WWSzqLI44tiaETYYt-S_XP8-1P68fKFg,13,11,5,3,4,1,28555,16227,1978,21457,14876,16,4,30,28,3040,3907,1058,1058,3020,3165,3340,Ryze
13332,TOP,Nztriqjr_bubzhVDH2FfesW07lpLtMVjjlFY_YRJ_IXxcw,157,6,8,2,2,1,18529,7007,2283,22829,10803,15,1,19,21,1055,3031,3006,3087,1053,3052,3340,Yasuo
13598,TOP,Skwkw8fxads6mpdErP5O24WI6VZTPR2s4FqK-f7cnoCqdLg,38,6,3,6,4,1,14403,3681,2227,17419,9578,13,2,13,20,1082,2031,3100,3027,0,3020,3364,Kassadin
13673,TOP,Oa73sgQjlcCTWQJz2i7LjZicDPgkjp2PPyaLF_RH4MQgAL0,246,10,5,1,8,2,23684,6046,3489,24623,12202,15,2,23,21,3077,3053,3142,3147,3117,0,3340,Qiyana
13710,TOP,DYW6XWP6IDd_l2PMF4Q82Vw88IzkMdHFRUUQdzBFKiDCnyTLVL1JamZk,157,2,8,8,2,1,9473,2526,969,23595,11130,15,4,25,10,1055,3031,1053,3155,3087,3006,3340,Yasuo
13794,TOP,_iTtb2MYL4R2h04ISIaZzmrOGN1YWzhnuqP6GyIUxwXVBE0,13,1,9,0,0,1,4211,474,474,13841,5638,10,2,16,13,3003,2031,3191,1001,1052,0,3340,Ryze
13858,TOP,EfIFcW1Xpz96ygvuugAZFXELuokeB6HHECrlh4ipPLPhkQ,518,3,8,0,2,1,11090,4769,4300,16557,9455,13,3,10,33,3153,1055,1028,3124,3047,1028,3340,Neeko
13926,TOP,iAQ42qz18i9iv-3Jtb7BIP9qmJUPhpupbbe2yJq_JzECWxM,4,3,3,5,0,1,9293,3002,2549,14241,8430,13,3,17,16,3027,3111,3100,2033,1082,1029,3364,TwistedFate
14394,TOP,1qxT_ZMkHmMugba5qB7vikS4u8Ex8li6aaT5JyWPkHJ9oA,518,2,3,1,0,1,8531,2674,2411,9342,7386,12,2,15,39,1056,3905,3020,1082,0,3030,3340,Neeko
14693,TOP,HbRzNcWqThCvBT2hBwCCvLw73X4LgQXQl6fJhJPBRSr9iAc,518,5,5,9,3,1,20997,8554,6609,23627,11969,16,3,20,79,2033,3030,3905,3157,3111,1058,3364,Neeko
14785,TOP,ugUaEM9kXJh3-uPMLDtyiB_c9vbcShvJncMTHDCGm4i_bRsHiw44MaQ7,13,4,7,2,2,1,22057,8449,4649,23781,11068,14,8,22,25,3040,3108,2421,3020,3165,3191,3364,Ryze
14946,TOP,2etSRsxjiA1RIu5GaiIw8SMNrjbokp3mWN9IpvD0kBKUllM,13,5,6,4,2,2,19161,13959,5756,28142,12736,15,9,24,18,1026,3040,2421,3047,3027,3165,3340,Ryze
14973,TOP,2etSRsxjiA1RIu5GaiIw8SMNrjbokp3mWN9IpvD0kBKUllM,518,3,6,4,2,1,13826,14528,10519,22419,13826,18,4,23,29,3006,3153,3091,3046,1018,1038,3340,Neeko
15138,TOP,Emtj0ERMm8iePHxCNOZhx5llKVq6G65tdtHSQOLGN7dwqw,112,5,8,9,0,1,14075,783,609,16500,9662,15,0,14,17,3198,3020,2033,1056,1052,3025,3363,Viktor
15198,TOP,bQ0CSvGCBQB0IAOJRfglIaGng5alhQPkze-t_5ijU7CN-io,84,4,9,13,2,2,15533,3914,881,26213,12686,17,3,24,7,3146,0,3157,3047,3165,0,3364,Akali
15278,TOP,y_pi4aRMQiE3MO9JMh5ayxu9j9y92KfOw41jSRbFjyqJkw,13,2,7,4,2,1,7617,457,457,15558,7016,12,3,26,15,2031,3040,3113,1058,0,3158,3363,Ryze
15293,TOP,OnvXwXtBoDG_huG715XZ1WsxiLhO4_n8QfI5lvuXvZZ1qxXVX_GjgJwR,13,15,6,7,4,4,35943,9826,7393,29649,17935,17,6,30,36,3040,3907,3102,3111,3165,3135,3340,Ryze
15392,TOP,1qxT_ZMkHmMugba5qB7vikS4u8Ex8li6aaT5JyWPkHJ9oA,84,4,8,4,2,2,16673,2513,2513,16790,9799,15,4,16,6,3165,2031,3020,3108,1029,3146,3340,Akali
15583,TOP,nbxOSGOV7iEaoSr4EqwPrkeYrqHRVcCKZz_6De9fDhBczA,13,3,5,15,2,2,20555,6267,2133,16939,11139,16,4,19,26,0,3040,3157,3020,1052,1028,3340,Ryze
15732,TOP,HlG3AlNzr8DfB0_nrLSv5uGeCrOQFWN8E4NZUB1nOtlSkl0,238,20,3,13,7,2,40747,10841,7614,20939,17822,17,2,17,8,3142,3026,3814,3047,3147,3035,3364,Zed
15778,TOP,hG3C9FjWlVv37SeYjVzW1ZT9guupnXTkJI5N_j2JWF8gzFM,4,2,7,5,0,1,14315,4397,1132,17967,9596,13,3,27,33,3191,3027,2424,1056,3111,3100,3340,TwistedFate
16097,TOP,PciGZwIhnNT59gQZmxx9M3p4oZein8J1OOayQAuEp3TvQg,84,9,1,2,7,3,13458,3140,2688,9090,10634,14,4,21,5,3146,3157,2055,3047,3916,0,3364,Akali
16162,TOP,P4GGThIHNrJdpACaqEqQR2Miz-CFtB1QxwVDxSSD6d5stg,38,11,10,8,3,2,34723,3481,3021,43166,15710,17,1,20,22,1058,3040,3157,3100,3020,3027,3364,Kassadin
16166,TOP,BidY_2Lw4mIbCxJZTJ8n6jvyIJe7dw85qbTnx36swx9oAw,1,2,5,3,0,1,14131,763,763,15518,9504,14,1,17,17,1082,2031,3907,3020,1052,3285,3340,Annie
16169,TOP,eZfKUjDNLdvVZFHZ5MJQDJWQf8LViwSidUw_OH2FlGCxqvo,84,11,2,6,8,3,30658,8623,1970,33599,17061,18,1,23,10,3165,3146,3157,3089,3155,3020,3364,Akali
16501,TOP,9jZSC95oXDeHwJ9F_yh-NdLY0wLLcOiaAdnGibBJV9QxPMQ,246,11,11,9,5,2,35852,2276,1034,31572,13721,17,0,23,27,3814,3111,3142,3147,3071,0,3340,Qiyana
16588,TOP,_vY19XgYvMtPpoivNlay5GQ5i4MwEO2_0Hpnc3-zHapa3Q,90,7,6,9,4,1,22659,5824,474,16787,10361,14,3,22,73,3285,3151,3020,1056,3916,0,3340,Malzahar
16739,TOP,0hIYi2aFHWdovrfkni2_uUKodwCOgokTgQPWZm0ENsIyUSA,61,8,2,5,3,2,15760,13475,6952,9608,12831,15,4,21,12,1056,0,3020,3165,3089,3285,3340,Orianna
17065,TOP,mYXAG2pxtnLB2OL1J07x1YS0e37PkCmtsOlS9PHdcu_jL40,268,2,5,4,0,1,11894,5289,443,11951,9291,14,2,11,10,1056,3157,3115,1026,3111,0,3340,Azir
17117,TOP,HlG3AlNzr8DfB0_nrLSv5uGeCrOQFWN8E4NZUB1nOtlSkl0,4,4,3,9,2,1,12601,5331,4613,16351,11926,15,2,13,24,3157,3100,3020,3027,1026,0,3363,TwistedFate
17146,TOP,pbngi_DZNyqf6m0V6en-jK8KlC4FuNz7-uTtm3Gc-FzMRkE,13,6,3,14,4,2,21164,24825,7361,18126,13745,16,1,23,29,3191,3040,3907,1082,3111,3165,3340,Ryze
17274,TOP,qvvYFm3b55acK5ZuU5gOv1lqZ9Yy4a7DeL-59pFoyNcaSA,101,3,0,5,3,1,15412,825,580,7045,13155,17,1,31,12,3020,3165,1058,3135,1056,3285,3363,Xerath
17656,TOP,bJ7TJvFvRmq1h5FjpUR7JhBf2UpLJzHCzv4l5GpAd5WyhQ,103,3,6,6,2,1,13635,2168,1606,16686,8771,13,4,23,31,0,3030,3905,2033,3020,1082,3364,Ahri
17902,TOP,hfBtfSNK4mFzw1kDr9hL_zfkwY4727Ri9QX9pAQBN1TbBD4,91,15,8,4,4,2,32136,5985,4744,28881,14527,16,2,19,6,3036,3077,3140,3071,3147,3158,3340,Talon
18113,TOP,pKO8URTZj16y3LhFIxdY-G_tnsHDOaeUHjCtOGyRBNdSGA,84,5,5,11,3,1,29406,3628,1274,28876,11018,15,2,26,9,0,3020,3146,3041,3165,1052,3340,Akali
18164,TOP,qYBBmp1xIhjaB944sIHYN7gLoSs1ulJcK7Pi2TDTIw7Ugvk,157,19,6,7,8,3,46805,15452,1344,47059,18775,18,1,18,35,3031,3033,3053,3006,3087,3072,3340,Yasuo
18386,TOP,L0CPDcv4RHSNdO7_-HU0l25O3fqPz9FBNQzUGlR_BdITMw,518,5,9,4,2,1,18711,5650,5181,27099,10293,14,3,22,39,3006,3153,3124,1043,1057,1055,3340,Neeko
18475,TOP,yGKnKUQKiGHL3Z0XAZfMU3wgoQHEvqFkSGYb0yViMcH1vg,34,7,6,10,3,1,25909,20896,6905,28794,15896,18,0,30,44,2053,3135,3040,3027,3151,3111,3363,Anivia
19058,TOP,g8eA3PpwfEGfSrhEB7YPrGQoQfqESybM5bQCbaYqWshlvgE,238,9,13,10,3,1,34829,3023,2664,46356,16492,18,4,27,7,3047,3142,3033,3071,3153,3052,3364,Zed
19085,TOP,CcnkTFCwNlTwzUutoWozyAIEmo0V6VHvLYFscnmYa8nUpHE,84,4,3,6,3,2,27919,4468,0,22672,11744,16,3,23,9,3165,1058,3146,3020,3191,1054,3340,Akali
19196,TOP,Sh5jWQNL60s_JnMZj9mQ-5Jx6dElS1VHhOqx6JiPt1WAhqk,84,8,4,9,4,2,22265,8866,6776,25606,14707,17,2,27,8,3165,3157,3146,3089,0,3111,3363,Akali
19343,TOP,BL39YS5Gxs_JjtsCc4SWBHX91QdDK4ZkCN4xpo1nEuMiXA,13,4,8,5,3,1,15582,564,564,22784,7882,12,1,14,24,3040,2031,3020,1052,0,3027,3340,Ryze
19366,TOP,WEwOZkSOvM0DYHpjO-w0aOkyiYlQAJt7zcs_OfJlzirVauc,157,3,6,4,2,1,13242,11358,6244,14115,9763,14,3,23,19,1055,3006,3031,1053,0,3087,3340,Yasuo
19755,TOP,8IFf3BWEwjQkmKjyY3YsfircaHdeOoZYgFiL_-YZ4l9inQ,84,9,7,6,6,1,28846,8479,6376,27246,13962,16,0,17,9,3020,3157,3146,1058,1058,3165,3340,Akali
19851,TOP,d77xSFg6rzyLUrucycvb-UM4AyvDgdkP5y8jBzQz63QGbCk,268,2,6,5,0,2,7841,46,0,13963,7276,11,2,14,7,2031,1056,3802,3111,3115,3108,3340,Azir
19877,TOP,DYW6XWP6IDd_l2PMF4Q82Vw88IzkMdHFRUUQdzBFKiDCnyTLVL1JamZk,4,0,5,4,0,0,7874,5008,5008,13445,8546,13,3,13,18,3027,2033,3157,3020,2055,1027,3340,TwistedFate
20057,TOP,WHJEzE0ya0krvK7hojrXIWnJE5zGTmAZkMI5LdDKhu9wsbNjyhgWeBye,13,6,1,0,3,1,12066,7046,5371,10457,9769,14,3,21,15,0,3040,3111,1058,1052,3165,3340,Ryze
20443,TOP,tIuXNr7l_8o2Ia3HyIhKxKMnBxgG-_LoImyc9IdMsRqqfw,518,5,5,10,4,1,15626,9877,1907,15765,9632,14,2,18,45,3030,2033,3905,1056,3191,3020,3340,Neeko
20655,TOP,2JEsAWSQH9c9FSuv1RBva2pE4-wt2jwLtgQxHf9br5lY4kM,101,3,3,0,3,1,11697,2032,0,11749,8425,12,0,8,14,1056,3285,3020,1082,3165,0,3340,Xerath
